Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1744365615,0.0,0.0,0.0,0.0,0.0,,50
1744366172,0.0,0.0,0.0,0.0,0.0,,50
1744367109,0.0,0.0,0.0,0.0,0.0,,50
1744368732,0.0,0.0,0.0,0.0,0.0,,50
1744449768,0.0,0.0,0.0,0.0,0.0,,50
1744611744,0.0,0.0,0.0,0.0,0.0,,50
1744611811,0.0,0.0,0.0,0.0,0.0,,50
1744613048,0.3213002806361085,0.3854166666666667,0.2745702556009452,0.0019270833333333334,0.0,,50
1744613048,0.3225187265917603,0.38333333333333336,0.27254546278575453,0.0019166666666666668,0.0,,50
1744613048,0.32258490566037734,0.375,0.27762954717113697,0.001875,0.0,,50
1744613048,0.32193685202639016,0.3729166666666667,0.2821663627155867,0.0018645833333333333,0.0,,50
1744613048,0.32261450381679385,0.34791666666666665,0.28446039833981596,0.0017395833333333332,0.0,,50
1744613048,0.3226288167938931,0.3458333333333333,0.2823327443590395,0.0017291666666666666,0.0,,50
1744613048,0.32185308056872036,0.35833333333333334,0.27878591963877936,0.0017916666666666667,0.0,,50
1744613048,0.32573874755381604,0.3125,0.29585504204939117,0.0015625,0.0,,50
1744613048,0.32225883476599804,0.35625,0.2664929668049353,0.00178125,0.0,,50
1744613049,0.32208691499522446,0.35833333333333334,0.26557597626442286,0.0017916666666666667,0.0,,50
1744613049,0.3244667318982387,0.34791666666666665,0.2671950435480388,0.0017395833333333332,0.0,,50
1744613049,0.3251859099804305,0.33958333333333335,0.27255024840260883,0.0016979166666666668,0.0,,50
1744613049,0.32520058708414873,0.33958333333333335,0.2778447248179784,0.0016979166666666668,0.0,,50
1744613049,0.3245291262135922,0.34791666666666665,0.27542940001470884,0.0017395833333333332,0.0,,50
1744613049,0.32402427184466015,0.35208333333333336,0.27034223780450617,0.0017604166666666669,0.0,,50
1744613049,0.32201435406698564,0.36875,0.2580807802200317,0.0018437500000000001,0.0,,50
1744613049,0.32215509039010465,0.36875,0.25858807624555624,0.0018437500000000001,0.0,,50
1744613049,0.32206273764258553,0.3729166666666667,0.25507253309676303,0.0018645833333333333,0.0,,50
1744613049,0.320964995269631,0.3729166666666667,0.25666608776704647,0.0018645833333333333,0.0,,50
1744613049,0.3200798122065728,0.3854166666666667,0.2512128090114192,0.0019270833333333334,0.0,,50
1744613049,0.3208677298311445,0.38333333333333336,0.24864722290165703,0.0019166666666666668,0.0,,50
1744613050,0.3208520599250936,0.3875,0.24801962133782135,0.0019375000000000002,0.0,,50
1744613050,0.3204822097378277,0.38333333333333336,0.25669213415227715,0.0019166666666666668,0.0,,50
1744613050,0.3212593632958801,0.38958333333333334,0.25615370335795745,0.0019479166666666668,0.0,,50
1744613050,0.3233867924528302,0.375,0.25927385273289877,0.001875,0.0,,50
1744613050,0.32296786389413984,0.36875,0.26457937946547816,0.0018437500000000001,0.0,,50
1744613050,0.32375708884688087,0.36875,0.26364130283340104,0.0018437500000000001,0.0,,50
1744613050,0.32411792452830185,0.38125,0.2659085402369565,0.00190625,0.0,,50
1744613050,0.32402542372881354,0.37916666666666665,0.26795509058509376,0.0018958333333333334,0.0,,50
1744613050,0.324328007518797,0.375,0.2644970779621635,0.001875,0.0,,50
1744613050,0.32475563909774435,0.38333333333333336,0.2647633196959522,0.0019166666666666668,0.0,,50
1744613050,0.3251454033771107,0.3854166666666667,0.2639127925920603,0.0019270833333333334,0.0,,50
1744613050,0.325566037735849,0.3854166666666667,0.26401523375780417,0.0019270833333333334,0.0,,50
1744613051,0.32464722483537156,0.3854166666666667,0.26932370629142904,0.0019270833333333334,0.0,,50
1744613051,0.32499059266227653,0.3854166666666667,0.2695916609378282,0.0019270833333333334,0.0,,50
1744613051,0.325938679245283,0.375,0.2674671747210234,0.001875,0.0,,50
1744613051,0.3278679245283019,0.3729166666666667,0.28151828064167045,0.0018645833333333333,0.0,,50
1744613051,0.32667452830188676,0.36875,0.2851315137361042,0.0018437500000000001,0.0,,50
1744613051,0.3273962264150943,0.37083333333333335,0.2934100363443468,0.0018541666666666667,0.0,,50
1744613051,0.3274858490566038,0.37916666666666665,0.2977539574454699,0.0018958333333333334,0.0,,50
1744613051,0.3278349056603773,0.3770833333333333,0.3064877368588265,0.0018854166666666668,0.0,,50
1744613051,0.32730878186968837,0.38333333333333336,0.3134886647874889,0.0019166666666666668,0.0,,50
1744613051,0.32594786729857816,0.37083333333333335,0.3313227954008841,0.0018541666666666667,0.0,,50
1744613051,0.3288395415472779,0.36875,0.3389883285845964,0.0018437500000000001,0.0,,50
1744613052,0.3259820585457979,0.3854166666666667,0.33935809283749074,0.0019270833333333334,0.0,,50
1744613052,0.326166194523135,0.37916666666666665,0.3413220625167904,0.0018958333333333334,0.0,,50
1744613052,0.3265874524714829,0.38333333333333336,0.34639739463552227,0.0019166666666666668,0.0,,50
1744613052,0.3259449192782526,0.3770833333333333,0.3500314613867391,0.0018854166666666668,0.0,,50
1744613052,0.32681386514719846,0.37916666666666665,0.3526976768934134,0.0018958333333333334,0.0,,50
1744613052,0.3252047619047619,0.3625,0.36242281580145735,0.0018124999999999999,0.0,,50
1744613052,0.3256904761904762,0.3645833333333333,0.36375215101121666,0.0018229166666666667,0.0,,50
1744613052,0.3254424357754519,0.3875,0.3663707572070723,0.0019375000000000002,0.0,,50
1744613052,0.3239115969581749,0.35625,0.36822808095399057,0.00178125,0.0,,50
1744613052,0.3233765609990394,0.3541666666666667,0.3740162233623705,0.0017708333333333335,0.0,,50
