Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,BatteryLevel,Monotonic
03/11/2025 09:14:02 +00:00,-0.015,20.28174,218.3,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:19 +00:00
03/11/2025 09:14:04 +00:00,-0.013,20.28174,218.4,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:20 +00:00
03/11/2025 09:14:05 +00:00,-0.013,20.28174,218.5,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:21 +00:00
03/11/2025 09:14:06 +00:00,-0.018,20.3324013,218.4,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:22 +00:00
03/11/2025 09:14:07 +00:00,-0.011,20.3324013,218.3,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:24 +00:00
03/11/2025 09:14:08 +00:00,-0.009,20.3324013,218.3,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:25 +00:00
03/11/2025 09:14:09 +00:00,-0.013,20.3324013,218.3,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:26 +00:00
03/11/2025 09:14:10 +00:00,-0.015,20.3324013,218.6,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:27 +00:00
03/11/2025 09:14:12 +00:00,-0.013,20.3409481,218.4,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:28 +00:00
03/11/2025 09:14:13 +00:00,-0.012,20.3409481,218.5,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:30 +00:00
03/11/2025 09:14:14 +00:00,-0.017,20.3409481,218.5,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:31 +00:00
03/11/2025 09:14:15 +00:00,-0.013,20.3409481,218.5,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:32 +00:00
03/11/2025 09:14:16 +00:00,-0.017,20.3553238,218.8,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:33 +00:00
03/11/2025 09:14:17 +00:00,-0.014,20.3553238,218.9,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:34 +00:00
03/11/2025 09:14:18 +00:00,-0.018,20.3553238,218.7,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:35 +00:00
03/11/2025 09:14:19 +00:00,-0.012,20.3553238,218.7,63.4408086233262,10.348428032312556,0.977684438,01/01/1970 00:01:36 +00:00
03/11/2025 09:14:20 +00:00,-0.019,20.3553238,218.6,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:37 +00:00
03/11/2025 09:14:21 +00:00,-0.011,20.3591881,218.4,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:38 +00:00
03/11/2025 09:14:22 +00:00,-0.013,20.3591881,218.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:39 +00:00
03/11/2025 09:14:23 +00:00,-0.017,20.3591881,218.4,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:40 +00:00
03/11/2025 09:14:24 +00:00,-0.016,20.3591881,218.4,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:41 +00:00
03/11/2025 09:14:25 +00:00,-0.018,20.3591881,218.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:42 +00:00
03/11/2025 09:14:26 +00:00,-0.017,20.34311,218.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:43 +00:00
03/11/2025 09:14:27 +00:00,-0.015,20.34311,217.8,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:44 +00:00
03/11/2025 09:14:28 +00:00,-0.016,20.34311,221.2,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:45 +00:00
03/11/2025 09:14:29 +00:00,-0.011,20.34311,237.9,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:46 +00:00
03/11/2025 09:14:30 +00:00,-0.019,20.34311,340.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:47 +00:00
03/11/2025 09:14:31 +00:00,-0.018,20.2973938,79.1,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:48 +00:00
03/11/2025 09:14:32 +00:00,-0.019,20.2973938,102.6,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:49 +00:00
03/11/2025 09:14:33 +00:00,-0.017,20.2973938,158.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:50 +00:00
03/11/2025 09:14:34 +00:00,-0.016,20.2973938,250,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:51 +00:00
03/11/2025 09:14:35 +00:00,-0.021,20.2973938,315.7,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:52 +00:00
03/11/2025 09:14:36 +00:00,-0.02,20.35133,242,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:53 +00:00
03/11/2025 09:14:37 +00:00,-0.019,20.35133,205.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:54 +00:00
03/11/2025 09:14:38 +00:00,-0.019,20.35133,193.9,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:55 +00:00
03/11/2025 09:14:39 +00:00,-0.016,20.35133,205.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:56 +00:00
03/11/2025 09:14:40 +00:00,-0.008,20.35133,217,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:57 +00:00
03/11/2025 09:14:41 +00:00,-0.021,20.3588619,205.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:58 +00:00
03/11/2025 09:14:42 +00:00,-0.016,20.3588619,207.3,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:01:59 +00:00
03/11/2025 09:14:43 +00:00,-0.021,20.3588619,216.7,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:00 +00:00
03/11/2025 09:14:44 +00:00,-0.02,20.3588619,223.8,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:01 +00:00
03/11/2025 09:14:45 +00:00,-0.025,20.3588619,211.6,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:02 +00:00
03/11/2025 09:14:46 +00:00,-0.018,20.3542442,209.8,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:03 +00:00
03/11/2025 09:14:47 +00:00,-0.023,20.3542442,211.5,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:04 +00:00
03/11/2025 09:14:48 +00:00,-0.018,20.3542442,205.7,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:05 +00:00
03/11/2025 09:14:49 +00:00,-0.015,20.3542442,229.7,63.4408086233262,10.348428032312556,0.977006435,01/01/1970 00:02:06 +00:00
03/11/2025 09:14:50 +00:00,-0.021,20.3542442,280.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:07 +00:00
03/11/2025 09:14:51 +00:00,-0.02,20.3403587,337.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:08 +00:00
03/11/2025 09:14:52 +00:00,-0.024,20.3403587,54.5,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:09 +00:00
03/11/2025 09:14:53 +00:00,-0.02,20.3403587,139,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:10 +00:00
03/11/2025 09:14:54 +00:00,-0.021,20.3403587,189.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:11 +00:00
03/11/2025 09:14:55 +00:00,-0.026,20.3403587,211,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:12 +00:00
03/11/2025 09:14:56 +00:00,-0.025,20.33119,253.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:13 +00:00
03/11/2025 09:14:57 +00:00,-0.022,20.33119,221.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:14 +00:00
03/11/2025 09:14:58 +00:00,-0.021,20.33119,196.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:15 +00:00
03/11/2025 09:14:59 +00:00,-0.022,20.33119,203.6,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:16 +00:00
03/11/2025 09:15:00 +00:00,-0.018,20.33119,211.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:17 +00:00
03/11/2025 09:15:01 +00:00,-0.022,20.28544,214,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:18 +00:00
03/11/2025 09:15:02 +00:00,-0.022,20.28544,203.1,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:19 +00:00
03/11/2025 09:15:03 +00:00,-0.017,20.28544,209.2,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:20 +00:00
03/11/2025 09:15:04 +00:00,-0.019,20.28544,177.3,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:21 +00:00
03/11/2025 09:15:05 +00:00,-0.022,20.28544,213.3,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:22 +00:00
03/11/2025 09:15:06 +00:00,-0.02,20.313015,246.9,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:23 +00:00
03/11/2025 09:15:07 +00:00,-0.019,20.313015,250.4,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:24 +00:00
03/11/2025 09:15:08 +00:00,-0.023,20.313015,247.4,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:25 +00:00
03/11/2025 09:15:09 +00:00,-0.016,20.313015,276.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:26 +00:00
03/11/2025 09:15:10 +00:00,-0.028,20.313015,314.7,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:27 +00:00
03/11/2025 09:15:11 +00:00,-0.022,20.2947083,159.6,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:28 +00:00
03/11/2025 09:15:12 +00:00,-0.019,20.2947083,189.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:29 +00:00
03/11/2025 09:15:13 +00:00,-0.026,20.2947083,222.8,63.4408086233262,10.348428032312556,0.9763283,01/01/1970 00:02:30 +00:00
