Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408596,0.39821249999999997,0.12708333333333333,0.9971341662375401,0.025416666666666667,29.47100067138672,,68
1743408596,0.40188749999999995,0.128125,0.9977893950226008,0.025625,29.488000869750977,,68
1743408596,0.30642500000000006,0.12604166666666666,0.9971384304511139,0.025208333333333333,29.488000869750977,,68
1743408596,0.3654875,0.12916666666666668,0.9973187574749046,0.025833333333333337,29.525999069213867,,68
1743408596,0.39471249999999997,0.128125,0.9969926665627847,0.025625,29.525999069213867,,68
1743408596,0.40669999999999995,0.12916666666666668,0.9972841267490771,0.025833333333333337,29.55900001525879,,68
1743408596,0.38132499999999997,0.13229166666666667,0.9956047391997245,0.026458333333333334,29.55900001525879,,68
1743408596,0.35769999999999996,0.13125,0.9964392868566712,0.026250000000000002,29.589000701904297,,68
1743408596,0.31718749999999996,0.134375,0.9957287732261498,0.026875,29.589000701904297,,68
1743408596,0.35901249999999996,0.134375,0.9956573335733542,0.026875,29.61400032043457,,68
1743408596,0.3705624999999999,0.13541666666666666,0.9957540939399667,0.027083333333333334,29.61400032043457,,68
1743408596,0.39436249999999995,0.1375,0.9956958898416424,0.027500000000000004,29.635000228881836,,68
1743408596,0.34965,0.13854166666666667,0.9956338526367552,0.027708333333333335,29.635000228881836,,68
1743408596,0.3339,0.140625,0.9962925007196028,0.028125,29.635000228881836,,68
1743408596,0.3207749999999999,0.14166666666666666,0.9945660090384814,0.028333333333333335,29.635000228881836,,68
1743408597,0.3661,0.14270833333333333,0.9942839054457153,0.028541666666666667,29.663000106811523,,68
1743408597,0.4095875,0.14479166666666668,0.9933609995122331,0.028958333333333336,29.663000106811523,,68
1743408597,0.40713750000000004,0.14270833333333333,0.9940510751484165,0.028541666666666667,29.687999725341797,,68
1743408597,0.35419999999999996,0.14166666666666666,0.9941505276218364,0.028333333333333335,29.687999725341797,,68
1743408597,0.3457124999999999,0.14270833333333333,0.9932403536230673,0.028541666666666667,29.711999893188477,,68
1743408597,0.35367499999999996,0.14166666666666666,0.9934479739605739,0.028333333333333335,29.711999893188477,,68
1743408597,0.3807124999999999,0.13958333333333334,0.990535957131749,0.02791666666666667,29.736000061035156,,68
1743408597,0.4074875,0.13541666666666666,0.9910989842031378,0.027083333333333334,29.736000061035156,,68
1743408597,0.42166250000000005,0.13229166666666667,0.9924723015208541,0.026458333333333334,29.770999908447266,,68
1743408597,0.39654999999999996,0.13229166666666667,0.991712515327902,0.026458333333333334,29.770999908447266,,68
1743408597,0.40547500000000003,0.13020833333333334,0.989990118274274,0.02604166666666667,29.79599952697754,,68
1743408597,0.39436249999999995,0.13333333333333333,0.9918552825943158,0.02666666666666667,29.79599952697754,,68
1743408597,0.41615,0.13125,0.9882037311650937,0.026250000000000002,29.816999435424805,,68
1743408597,0.42927499999999996,0.13020833333333334,0.9910348341910503,0.02604166666666667,29.816999435424805,,68
